"Date","CDI.PA","OR.PA","EL","SSDOY","PG","SBH"
2021-10-11,629,355.75,309.959991,68.360001,142.320007,15.48
2021-10-12,630.5,355.399994,309.079987,65.470001,142.110001,15.87
2021-10-13,648.5,362.399994,315.01001,65.169998,142.440002,15.72
2021-10-14,670.5,369.950012,319.540009,66.900002,144.050003,16.200001
2021-10-15,662,369.549988,320.820007,66.889999,144.419998,16.049999
2021-10-18,649,365.899994,318.359985,65.959999,142.339996,16.24
2021-10-19,645.5,362.549988,312.429993,65.75,140.660004,15.71
2021-10-20,654,364.299988,304.25,65.620003,141.210007,15.77
2021-10-21,661.5,369.299988,317.769989,64.32,139.330002,16.35
2021-10-22,667,388.049988,327.640015,65.040001,140.830002,16.02
2021-10-25,659,383.850006,330.059998,65.709999,140.850006,16.4
2021-10-26,667,390.450012,331.049988,66.040001,142.850006,15.75
2021-10-27,662,388.350006,325.369995,65.599998,141.830002,15.36
2021-10-28,672.5,393.450012,325.5,66.760002,142.679993,15.31
2021-10-29,677.5,394.950012,324.329987,66.809998,142.990005,15.26
2021-11-01,682.5,398.200012,325.149994,68.519997,142.639999,16.1
2021-11-02,673.5,400,338.619995,68.800003,144.059998,16.219999
2021-11-03,675,405.549988,340.380005,69.019997,145.050003,17.4
2021-11-04,687,408.799988,339.75,69.220001,145.320007,16.9
2021-11-05,695.5,412.799988,349.5,69.480003,146.039993,18.42
2021-11-08,696,412.25,349.390015,69.309998,144.949997,17.889999
2021-11-09,696.5,414.549988,347.070007,68.470001,145.389999,18.02
2021-11-10,691.5,414.350006,345.109985,63.779999,146.820007,18.139999
2021-11-11,697,414.450012,344.410004,64.339996,146.399994,19.969999
2021-11-12,713.5,420.950012,346.720001,65.190002,146.559998,20.469999
2021-11-15,706.5,424.049988,348.070007,65.629997,147.399994,20.34
2021-11-16,716.5,427.200012,350.320007,65.239998,147.190002,20.73
2021-11-17,712.5,429.799988,354.459991,65.720001,147.100006,20.52
2021-11-18,720.5,422.899994,347.200012,65.970001,147.119995,21.16
2021-11-19,724,425.5,352.850006,65.010002,146.820007,20.48
2021-11-22,715,417.850006,350.470001,64.279999,147.800003,21.709999
2021-11-23,709,411.700012,349.76001,64.029999,149.440002,21.450001
2021-11-24,710,412.549988,349.209991,62.139999,148.660004,21.17
2021-11-26,675,402.299988,334.350006,60.220001,147.470001,20.209999
2021-11-29,683.5,401.799988,340.049988,58.919998,149.020004,20.24
2021-11-30,666,397.5,332.070007,57.400002,144.580002,19.59
2021-12-01,684,406.149994,325.329987,56.509998,146.399994,18.66
2021-12-02,671,398.149994,334.670013,57.59,147.259995,19.51
2021-12-03,664.5,400.899994,335.299988,58.799999,149.880005,19.48
2021-12-06,671,408.600006,341.549988,59.240002,152.149994,20.23
2021-12-07,702,424.799988,353.640015,60.650002,151.75,20.540001
2021-12-08,694,418.25,356.149994,59.790001,152.429993,20.73
2021-12-09,696,419.100006,355.839996,60.529999,153.320007,20.67
2021-12-10,686,421.049988,361.390015,59.650002,155.460007,20.92
2021-12-13,683,418,360.339996,59.299999,157.669998,19.860001
2021-12-14,672.5,415.200012,356.76001,58.169998,158.25,19.83
2021-12-15,685.5,417.299988,365.119995,58,158.860001,19.360001
2021-12-16,690,418.450012,362.679993,58.220001,161.110001,18.32
2021-12-17,686.5,413.049988,345.959991,57.380001,157.460007,18.24
2021-12-20,680.5,411,345.540009,57.849998,157.860001,17.610001
2021-12-21,680.5,414.899994,352.75,57.900002,157.759995,18.4
2021-12-22,696,419,361.700012,57.259998,159.320007,18.440001
2021-12-23,702.5,422.649994,365.98999,56.549999,160.100006,18.58
2021-12-27,711.5,418.149994,369.269989,56.25,161.970001,18.889999
2021-12-28,721.5,421.100006,367.799988,56.560001,162.839996,18.84
2021-12-29,721,418.850006,370.079987,56.529999,164.190002,18.969999
2021-12-30,729,419.799988,367.339996,55.880001,162.770004,18.84
2021-12-31,730,416.950012,370.200012,55.869999,163.580002,18.459999
2022-01-03,730,426,370.290009,55.880001,162.899994,18.860001
2022-01-04,742.5,431.399994,371.859985,56.439999,163.470001,19.540001
2022-01-05,755.5,428.200012,356.109985,56.349998,164.210007,18.68
2022-01-06,721.5,413,355.390015,55.630001,162.830002,18.540001
2022-01-07,699.5,409.549988,354.929993,55.029999,162.740005,18.049999
2022-01-10,689.5,394.649994,335.890015,55,160.520004,18.110001
2022-01-11,693.5,396.350006,340.570007,52.540001,158.660004,18.15
2022-01-12,697,400.049988,345.549988,54.299999,159.009995,17.950001
2022-01-13,677.5,388.799988,334.380005,52.900002,158.289993,18.209999
2022-01-14,664.5,379.399994,322.049988,51.720001,159.809998,18.129999
2022-01-18,668.5,376,310.950012,50.419998,156.729996,17.9
2022-01-19,688,377.25,309.519989,51.07,162,17.879999
2022-01-20,696,380.799988,301.059998,51.23,162,16.92
2022-01-21,686,375.5,297.019989,52.040001,162.619995,16.99
2022-01-24,647.5,366.350006,301.790009,51.369999,161.300003,18.83
2022-01-25,642.5,369.850006,294.209991,51.619999,159.539993,18.08
2022-01-26,653,372.100006,292.570007,50.529999,158.149994,17.59
2022-01-27,657.5,373.049988,298.190002,49.099998,159.130005,17.43
2022-01-28,670,368.100006,303.790009,48.779999,160.5,17.049999
2022-01-31,685,376.850006,311.790009,50.59,160.449997,17.17
2022-02-01,700.5,377.799988,315.019989,51.439999,159.740005,17.4
2022-02-02,703.5,379.600006,319.170013,52.240002,162.600006,18
2022-02-03,676.5,372.5,303.119995,53.040001,164.139999,17.16
2022-02-04,670,367.75,313.350006,53.43,161.529999,16.620001
2022-02-07,679,371.350006,314.429993,52.189999,160.320007,16.950001
2022-02-08,670.5,368.899994,315.079987,52.889999,159.960007,17.049999
2022-02-09,686.5,371.399994,320.040009,52.529999,159.600006,17.6
2022-02-10,663.5,364,315.609985,55.380001,157.169998,17.190001
2022-02-11,649,363.950012,300.769989,54.959999,156.289993,17.09
2022-02-14,639.5,353.100006,303.850006,55.330002,156.740005,17.49
2022-02-15,655.5,359.350006,307.529999,56.650002,156.820007,18.18
2022-02-16,651,355.149994,308.649994,57.32,158.009995,18.690001
2022-02-17,653,356.600006,304.290009,57.91,159.820007,18.16
2022-02-18,652.5,360.75,302.98999,58.509998,159.899994,18.17
2022-02-22,640,348.75,295.679993,57.869999,157.929993,17.23
2022-02-23,635,343.5,290.929993,57.439999,155.960007,16.940001
2022-02-24,612,340.649994,293.130005,57.200001,151.759995,17.24
2022-02-25,643,353.950012,300.329987,57.810001,158.240005,17.23
2022-02-28,638.5,355,296.329987,57.599998,155.889999,17.280001
2022-03-01,611.5,344.75,285.589996,56.689999,153.309998,16.67
2022-03-02,620,348.5,291.75,55.790001,153.789993,18
2022-03-03,598.5,346.299988,292.200012,55.52,154.360001,17.709999
2022-03-04,563,336.399994,285.690002,54.57,155.139999,16.92
2022-03-07,542.5,341.850006,263.869995,50.709999,152.839996,15.93
2022-03-08,527,328.299988,269.839996,48.25,146.789993,16.65
2022-03-09,574.5,356,277.679993,49.330002,148.770004,17.16
2022-03-10,561,338.799988,273.359985,49.09,144.940002,17.01
2022-03-11,566,338.200012,264.230011,46.759998,143.220001,16.58
2022-03-14,576.5,345.25,250.380005,45.27,145.050003,16.67
2022-03-15,568,344,258.899994,46.029999,150.270004,17.01
2022-03-16,607,359.950012,270.880005,47.130001,149.759995,17.66
2022-03-17,605.5,360.850006,272.390015,49.150002,150.229996,17.15
2022-03-18,617,362.700012,276.869995,50.490002,150.149994,16.709999
2022-03-21,613,355.149994,273.970001,50.48,150.720001,16.42
2022-03-22,616,363.350006,281.899994,51.07,151.880005,16.33
2022-03-23,598,357.25,273.429993,51.110001,150.820007,15.85
2022-03-24,593.5,349.899994,276.679993,51.040001,151.080002,15.51
2022-03-25,598,349.350006,274.890015,50.310001,152.830002,15.56
2022-03-28,606,353.549988,277.619995,50.110001,153.880005,15.97
2022-03-29,638.5,369.25,284.929993,50.450001,155.460007,16.66
2022-03-30,625.5,366.649994,279.160004,51.169998,154.389999,15.83
2022-03-31,618.5,363.850006,272.320007,50.5,152.800003,15.63
2022-04-01,619.5,367.700012,274.410004,50.689999,155.089996,15.48
2022-04-04,631.5,371.049988,278.619995,51.580002,154.080002,15.89
2022-04-05,628.5,374.5,272.660004,51.5,154.619995,15.57
2022-04-06,606,366.399994,264.730011,51.169998,156.830002,15.36
2022-04-07,593,367.200012,267.019989,49.82,158.860001,15.55
2022-04-08,600,367.850006,266.640015,50.029999,160.100006,15.61
2022-04-11,587,364.450012,262.279999,48.380001,159.490005,15.84
2022-04-12,598,361.649994,262.700012,48.369999,159.009995,15.92
2022-04-13,601,359.200012,266.579987,49.130001,159.460007,16.01
2022-04-14,610.5,361.450012,263.869995,48.330002,158.570007,15.93
2022-04-19,606,350.950012,274.559998,46.689999,159.410004,16.1
2022-04-20,611,353.649994,278.26001,48.02,163.649994,16.26
2022-04-21,621.5,360.950012,271.950012,48.029999,162.610001,16.4
2022-04-22,611,353,264.040009,47.650002,161.25,15.94
2022-04-25,587.5,341.899994,268.220001,47.060001,162.550003,15.84
2022-04-26,584,338.200012,254.770004,45.950001,159.789993,15.27
2022-04-27,587,341.549988,259.640015,45.82,159.360001,15.26
2022-04-28,585,347.299988,272.329987,47.459999,163.410004,15.65
2022-04-29,590,348.899994,264.059998,47.049999,160.550003,15.12
2022-05-02,580.5,340.100006,260.630005,47.599998,158.380005,16.09
2022-05-03,575,333.5,245.520004,47.509998,156.210007,16.58
2022-05-04,567,329.799988,257.26001,48.650002,157.360001,15.95
2022-05-05,550,329.200012,241.830002,47.09,154.460007,14.87
2022-05-06,539,316,240.300003,42.400002,156,15.05
2022-05-09,519,304.399994,233.580002,40.950001,155.610001,14.8
2022-05-10,520.5,309,229.679993,41.060001,154.789993,14.21
2022-05-11,546,323.850006,229.490005,41.540001,152.610001,14.09
2022-05-12,538,322.700012,231,39.209999,151.990005,14.77
2022-05-13,551,332.450012,240.389999,40.959999,153.619995,15.13
2022-05-16,547.5,327.799988,235.380005,41.560001,155.119995,14.64
2022-05-17,560.5,328.25,242.580002,41.740002,154.679993,14.9
2022-05-18,551.5,316,229.130005,40.540001,145.039993,14
2022-05-19,544.5,308.649994,235.380005,40.509998,141.699997,13.64
2022-05-20,532.5,307.799988,237.210007,39.880001,141.789993,13.22
2022-05-23,540.5,313.600006,236.600006,41.25,145.050003,13.29
2022-05-24,532.5,308.299988,232.059998,40.639999,147.630005,13.18
2022-05-25,534,307.450012,232.110001,40.400002,145.210007,14.46
2022-05-26,551.5,311.950012,240.399994,41.169998,146.479996,14.84
2022-05-27,569.5,324.799988,251.860001,42.889999,148.720001,15.3
2022-05-31,580,328.549988,254.649994,41.82,147.880005,15.16
2022-06-01,581.5,321.950012,250.419998,43.029999,145.639999,14.74
2022-06-02,591.5,332,264.399994,43.189999,147.210007,14.88
2022-06-03,587,327.899994,264.220001,42.09,145.889999,14.48
2022-06-06,594.5,333.100006,265.679993,42.509998,145.320007,14.48
2022-06-07,586,327.350006,271.320007,42.59,146.940002,14.62
2022-06-08,580,326.899994,267.859985,41.18,145.110001,14.45
2022-06-09,572,322.350006,258.790009,41.139999,142.490005,14.4
2022-06-10,552,314.75,249.479996,40.66,141.949997,13.72
2022-06-13,535,308.299988,238.259995,39.610001,138.149994,13.31
2022-06-14,529.5,301.649994,240.779999,38.07,133.839996,13.34
2022-06-15,537.5,307.5,243.119995,38.560001,132.509995,13.46
2022-06-16,532,304.450012,233.119995,37.119999,133.320007,11.75
2022-06-17,536.5,307.649994,237.830002,37.029999,132.360001,12.24
2022-06-21,545,315.600006,246.759995,38.279999,136.369995,12.19
2022-06-22,537.5,316.950012,247.910004,38.34,138.5,12.13
2022-06-23,552,323.350006,258.559998,38.970001,142.300003,12.18
2022-06-24,573.5,336.850006,270.200012,40.169998,144.350006,12.73
2022-06-27,565,334.549988,262.869995,39.77,143.25,12.69
2022-06-28,569,330.950012,257.369995,39.490002,140.919998,12.19
2022-06-29,570.5,330.75,256.98999,40.200001,142.199997,11.77
2022-06-30,566,329.299988,254.669998,40.200001,143.789993,11.92
2022-07-01,564,329.399994,256.519989,40.68,146.110001,12.13
2022-07-05,552,331.450012,259.029999,40.009998,144.699997,13.17
2022-07-06,579,347.75,257.23999,40.720001,146.050003,12.77
2022-07-07,590,343.899994,259.339996,41.400002,146,13.06
2022-07-08,586.5,330.450012,251.479996,41.209999,145.020004,12.81
2022-07-11,582.5,329.5,245.589996,40.470001,146.039993,12.37
2022-07-12,592,338.850006,244.300003,41.220001,144.75,12.27
2022-07-13,585.5,336,245.440002,40.470001,145.699997,12.39
2022-07-14,585.5,334.799988,243.979996,40.130001,145.270004,12.06
2022-07-15,589,340.399994,245.539993,39.959999,145.070007,12.43
2022-07-18,599,342.200012,245.770004,40.060001,143.309998,12.74
2022-07-19,616,347.200012,255.399994,39.950001,144.039993,13.21
2022-07-20,614,344.100006,257.799988,40.400002,141.550003,13.52
2022-07-21,620.5,347,262.570007,41.080002,140.770004,13.63
2022-07-22,623,353.600006,260.100006,40.73,143.020004,13.64
2022-07-25,627,353.75,258.690002,40.330002,143.990005,13.69
2022-07-26,611.5,354.950012,251.820007,39.279999,144.270004,13.15
2022-07-27,624.5,355.75,263.420013,40.290001,145.639999,13.24
2022-07-28,652,354.700012,271.290009,40.77,148.059998,13.25
2022-07-29,661.5,368.100006,273.100006,41.16,138.910004,12.78
2022-08-01,670.5,369.25,273.51001,41.599998,142.899994,13.63
2022-08-02,660,363.799988,268.390015,40.889999,141.949997,13.72
2022-08-03,667.5,361.399994,269.559998,41.240002,144.880005,13.85
2022-08-04,674.5,366.350006,273.309998,41.900002,144.649994,13.6
2022-08-05,662,358.149994,270.73999,41.849998,144.720001,13.74
2022-08-08,665.5,361,270.160004,40.59,145.270004,14.36
2022-08-09,657,359.299988,265.630005,40.57,144.929993,13.95
2022-08-10,666,361,272.5,40.080002,146.300003,14.52
2022-08-11,670,360.299988,270.359985,39.75,145.259995,15.21
2022-08-12,671.5,359.950012,275.380005,40.889999,146.669998,15.19
2022-08-15,676.5,363.299988,276.369995,41.630001,148.559998,15.38
2022-08-16,678.5,362.75,276.109985,41.27,149.929993,15.67
2022-08-17,678.5,364.5,276.519989,40.68,149.240005,15.65
2022-08-18,684,363.799988,281.619995,40.889999,149.770004,15.96
2022-08-19,673.5,362.149994,273.279999,39.98,149.729996,15.52
2022-08-22,658,361.899994,265.269989,39.080002,149.330002,14.74
2022-08-23,654.5,354.100006,265.559998,40.369999,146.449997,14.84
2022-08-24,662,360.649994,265.429993,39.580002,145.820007,14.61
2022-08-25,660.5,359.549988,277.320007,40.119999,145.699997,15.06
2022-08-26,641,352.75,261.880005,39.240002,142.289993,14.69
2022-08-29,632,346.850006,259.839996,38.650002,141.690002,14.67
2022-08-30,637,342.600006,257.109985,38.009998,140.179993,14.79
2022-08-31,623.5,343.25,254.380005,37.790001,137.940002,14.88
2022-09-01,610.5,338.200012,251.179993,37.34,139.639999,14.8
2022-09-02,618,344.799988,248.320007,36.240002,137.160004,14.65
2022-09-06,613,343.649994,246.149994,34.82,135.630005,14.58
2022-09-07,616,342,247.990005,34.419998,137.679993,14.81
2022-09-08,619,341.600006,247.940002,34.470001,137.860001,14.62
2022-09-09,627.5,345.299988,252.899994,35.150002,139.960007,14.75
2022-09-12,638.5,352.399994,255.419998,35.950001,141.100006,14.73
2022-09-13,629,348.200012,245.259995,34.939999,138.179993,13.76
2022-09-14,633,344.799988,246.139999,35.200001,138.509995,13.7
2022-09-15,619,342.75,244.779999,35.57,137.440002,13.93
2022-09-16,613.5,339.049988,239.380005,36.130001,138.279999,14.06
2022-09-19,621,333.049988,241.660004,35.529999,137.990005,14.22
2022-09-20,613,334.049988,239.5,35.400002,137.5,14.01
2022-09-21,621.5,337.299988,237.860001,35.25,135.729996,13.75
2022-09-22,604.5,328.200012,234.910004,35.509998,136.210007,13.42
2022-09-23,586.5,325.799988,229.020004,34.549999,135.580002,13.37
2022-09-26,587.5,328.799988,232.460007,34.27,135.710007,13.02
2022-09-27,586,325.75,226.080002,34.470001,131.979996,12.91
2022-09-28,592,325.149994,228.139999,35.189999,131.979996,13.3
2022-09-29,589.5,323.350006,219.350006,34.68,128.699997,13.07
2022-09-30,595.5,330.25,215.899994,35.110001,126.25,12.6
2022-10-03,592.5,326.700012,219.089996,34.75,128.509995,12.85
2022-10-04,631.5,338.200012,227.259995,36.040001,130.100006,13.54
2022-10-05,622,335.600006,226.240005,35.84,129.199997,13.39
2022-10-06,622.5,334.25,229.100006,35.380001,126.480003,12.96
2022-10-07,603,328.149994,219.770004,35.490002,124.269997,12.52
2022-10-10,595.5,324.75,216.899994,35.360001,123.760002,12.39
2022-10-11,596.5,327.5,214.050003,34.759998,124.230003,12.47
2022-10-12,608.5,328.600006,215.100006,35.16,124.43,12.11
2022-10-13,600,320.350006,213.259995,35.700001,126.309998,12.66
2022-10-14,610.5,326.350006,209.309998,34.799999,125.080002,12.5
2022-10-17,622.5,328.5,212.979996,35.099998,127.339996,12.89
2022-10-18,622.5,330.149994,215.240005,34.619999,128.369995,13.18
2022-10-19,613,327.600006,207.289993,34.279999,129.559998,12.56
2022-10-20,622,329.200012,200.949997,34.639999,126.989998,12.29
2022-10-21,617,310.100006,201.800003,34.810001,128.580002,12.26
2022-10-24,619,316.100006,196.789993,33.93,129.369995,12.06
2022-10-25,643,321.649994,205.119995,34.150002,130.860001,12.62
2022-10-26,644.5,319.799988,206,35.040001,131.779999,12.79
2022-10-27,638.5,315.75,204.429993,34.740002,131.880005,12.66
2022-10-28,627.5,314.25,206.440002,35.299999,135.220001,12.74
2022-10-31,626.5,318.100006,200.490005,34.529999,134.669998,12.71
2022-11-01,639,317.5,206.759995,34.900002,134.880005,12.91
2022-11-02,619.5,307.950012,189.960007,34.150002,132.940002,12.04
2022-11-03,613,301,193.779999,33.900002,132.029999,12.2
2022-11-04,646.5,321.399994,210.529999,34.110001,134.440002,12.41
2022-11-07,640,323.200012,206.009995,35.02,136.5,12.69
2022-11-08,645,327.649994,207.889999,35.57,136.809998,12.87
2022-11-09,643.5,327.799988,204.809998,35.27,136.479996,12.31
2022-11-10,675,338.549988,218.889999,38.32,141.179993,12.86
2022-11-11,694.5,346.799988,228.220001,40.279999,140.970001,13.34
2022-11-14,686,346.5,220.669998,42.540001,140.979996,12.62
2022-11-15,691,342.75,226.979996,42.66,140.490005,12.53
2022-11-16,683.5,345.549988,222.910004,42.290001,141.740005,11.76
2022-11-17,683,346.549988,228.160004,42.34,140.869995,11.89
2022-11-18,687,348.100006,233.460007,41.970001,142.570007,12.29
2022-11-21,688.5,348.25,218.919998,40.82,144.380005,11.81
2022-11-22,686,344.75,222.289993,41.400002,145.619995,11.93
2022-11-23,690.5,348.950012,222.710007,42.029999,146.449997,11.58
2022-11-25,691,350.25,220.009995,41.849998,146.720001,11.64
2022-11-28,690,352.700012,217.300003,41.220001,146.600006,11.92
2022-11-29,693.5,347.5,214.940002,41.919998,145.479996,11.52
2022-11-30,724,354.799988,235.789993,42.610001,149.160004,11.76
2022-12-01,715,358.399994,231.960007,43.98,149.25,11.33
2022-12-02,714,360.75,239.009995,45.299999,150.610001,11.36
2022-12-05,707.5,356.799988,231.470001,45.68,149.089996,11.32
2022-12-06,709.5,358.950012,237.050003,44.91,149.279999,11.29
2022-12-07,712,356.450012,232.529999,46.34,150.240005,11.21
